date,fire_scar,site,plot,location,site_notes,plant_species,plant_species_cover,veg_cover_notes,photos,plant_photos
8/4/2025,Yukon Creek,YUCR5,B,6 m,,Fine Woody Debris,5,,c34e7efc-2e17-4c2b-99c7-cb2620d4e682,
8/4/2025,Yukon Creek,YUCR5,B,6 m,,Equisetum sylvaticum,8,,c34e7efc-2e17-4c2b-99c7-cb2620d4e682,
8/4/2025,Yukon Creek,YUCR5,B,6 m,,Epilobium angustifolium [Chamerion angustifolium],3,,c34e7efc-2e17-4c2b-99c7-cb2620d4e682,
7/31/2025,Globe,GLOB1,B,6 m,,Eriophorum vaginatum,11,,2d98273e-7a0b-4ac3-9b89-839e97f38386,
7/31/2025,Globe,GLOB1,B,6 m,,Fine Woody Debris,8,,2d98273e-7a0b-4ac3-9b89-839e97f38386,
7/31/2025,Globe,GLOB1,B,6 m,,Spiraea beauverdiana (stevenii),6,,2d98273e-7a0b-4ac3-9b89-839e97f38386,
7/31/2025,Globe,GLOB1,B,6 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],15,,2d98273e-7a0b-4ac3-9b89-839e97f38386,
7/31/2025,Globe,GLOB1,B,6 m,,Rubus chamaemorus,8,,2d98273e-7a0b-4ac3-9b89-839e97f38386,
7/31/2025,Globe,GLOB1,B,6 m,,Vaccinium vitis-idaea,3,,2d98273e-7a0b-4ac3-9b89-839e97f38386,
7/31/2025,Globe,GLOB1,B,6 m,,Betula neoalaskana,0.1,,2d98273e-7a0b-4ac3-9b89-839e97f38386,
7/31/2025,Globe,GLOB1,B,6 m,,Picea mariana,0.1,,2d98273e-7a0b-4ac3-9b89-839e97f38386,
7/21/2025,Aggie,AGCR3,A,6 m,,Carex bigelowii,28,,6a8f0565-e74a-4bcc-b8fd-ecfa6cd52348,
7/21/2025,Aggie,AGCR3,A,6 m,,Vaccinium uliginosum,12,,6a8f0565-e74a-4bcc-b8fd-ecfa6cd52348,
7/21/2025,Aggie,AGCR3,A,6 m,,Vaccinium vitis-idaea,15,,6a8f0565-e74a-4bcc-b8fd-ecfa6cd52348,
7/21/2025,Aggie,AGCR3,A,6 m,,Ledum palustre subsp. decumbens [Rhododendron tomentosum],17,,6a8f0565-e74a-4bcc-b8fd-ecfa6cd52348,
7/21/2025,Aggie,AGCR3,A,6 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],6,,6a8f0565-e74a-4bcc-b8fd-ecfa6cd52348,
7/21/2025,Aggie,AGCR3,A,6 m,,Equisetum sylvaticum,18,,6a8f0565-e74a-4bcc-b8fd-ecfa6cd52348,
7/21/2025,Aggie,AGCR3,A,6 m,,Picea mariana,1,,6a8f0565-e74a-4bcc-b8fd-ecfa6cd52348,
7/21/2025,Aggie,AGCR3,A,6 m,,Rubus chamaemorus,1,,6a8f0565-e74a-4bcc-b8fd-ecfa6cd52348,
7/31/2025,Globe,GLOB2,A,6 m,,Fine Woody Debris,8,,f091afe2-0e33-4f5f-a8b1-dc464ec7c2df,
7/31/2025,Globe,GLOB2,A,6 m,,Betula glandulosa,5,Could be hybrid pretty sure not betneo,f091afe2-0e33-4f5f-a8b1-dc464ec7c2df,
7/31/2025,Globe,GLOB2,A,6 m,,Salix spp,2,,f091afe2-0e33-4f5f-a8b1-dc464ec7c2df,
7/31/2025,Globe,GLOB2,A,6 m,,Eriophorum vaginatum,6,,f091afe2-0e33-4f5f-a8b1-dc464ec7c2df,
7/31/2025,Globe,GLOB2,A,6 m,,Calamagrostis spp.,1,,f091afe2-0e33-4f5f-a8b1-dc464ec7c2df,
7/31/2025,Globe,GLOB2,A,6 m,,Vaccinium uliginosum,1,,f091afe2-0e33-4f5f-a8b1-dc464ec7c2df,
7/31/2025,Globe,GLOB2,A,6 m,,Vaccinium vitis-idaea,3,,f091afe2-0e33-4f5f-a8b1-dc464ec7c2df,
7/31/2025,Globe,GLOB2,A,6 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],6,,f091afe2-0e33-4f5f-a8b1-dc464ec7c2df,
7/31/2025,Globe,GLOB2,A,6 m,,Equisetum sylvaticum,1,,f091afe2-0e33-4f5f-a8b1-dc464ec7c2df,
7/31/2025,Globe,GLOB2,A,6 m,,Picea mariana,0.1,,f091afe2-0e33-4f5f-a8b1-dc464ec7c2df,
7/21/2025,Aggie,AGCR2,C,9 m,,Cornus canadensis,45,,c6fc386b-bfef-4b3b-835c-9e91964c0159,
7/21/2025,Aggie,AGCR2,C,9 m,,Rosa acicularis,12,,c6fc386b-bfef-4b3b-835c-9e91964c0159,
7/21/2025,Aggie,AGCR2,C,9 m,,Vaccinium vitis-idaea,10,,c6fc386b-bfef-4b3b-835c-9e91964c0159,
7/21/2025,Aggie,AGCR2,C,9 m,,Epilobium angustifolium [Chamerion angustifolium],3,,c6fc386b-bfef-4b3b-835c-9e91964c0159,
7/21/2025,Aggie,AGCR2,C,9 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],8,,c6fc386b-bfef-4b3b-835c-9e91964c0159,
7/21/2025,Aggie,AGCR2,C,9 m,,Ledum palustre subsp. decumbens [Rhododendron tomentosum],10,,c6fc386b-bfef-4b3b-835c-9e91964c0159,
8/8/2025,Isom,ISOM4,A,9 m,,Salix spp,2,,54672702-01fa-4cd9-a321-cc19d93d2307,
8/8/2025,Isom,ISOM4,A,9 m,,Arctagrostis latifolia,3,,54672702-01fa-4cd9-a321-cc19d93d2307,
8/8/2025,Isom,ISOM4,A,9 m,,Vaccinium uliginosum,29,,54672702-01fa-4cd9-a321-cc19d93d2307,
8/8/2025,Isom,ISOM4,A,9 m,,Equisetum scirpoides,8,,54672702-01fa-4cd9-a321-cc19d93d2307,
8/8/2025,Isom,ISOM4,A,9 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],8,,54672702-01fa-4cd9-a321-cc19d93d2307,
8/8/2025,Isom,ISOM4,A,9 m,,Fine Woody Debris,1,,54672702-01fa-4cd9-a321-cc19d93d2307,
8/8/2025,Isom,ISOM4,A,9 m,,Coarse woody debris,1,,54672702-01fa-4cd9-a321-cc19d93d2307,
8/8/2025,Isom,ISOM4,A,9 m,,Equisetum arvense,0.1,,54672702-01fa-4cd9-a321-cc19d93d2307,
8/8/2025,Isom,ISOM4,A,9 m,,Vaccinium vitis-idaea,0.1,,54672702-01fa-4cd9-a321-cc19d93d2307,
7/27/2025,Slate,SLAT5,B,3 m,,Coarse woody debris,13,,489f5bda-8a0c-4d9d-b05c-ca2c949e6e26,
7/27/2025,Slate,SLAT5,B,3 m,,Fine Woody Debris,10,,489f5bda-8a0c-4d9d-b05c-ca2c949e6e26,
7/27/2025,Slate,SLAT5,B,3 m,,Epilobium angustifolium [Chamerion angustifolium],2,,489f5bda-8a0c-4d9d-b05c-ca2c949e6e26,
7/27/2025,Slate,SLAT5,B,3 m,,Equisetum arvense,3,,489f5bda-8a0c-4d9d-b05c-ca2c949e6e26,
7/29/2025,McDonald,MCDO5,A,6 m,,Snag,20,Whole Dead spruce in plot below dbh. Counted it cover,24d5be4b-504d-4775-a331-1d64a9b2ddb8,
7/29/2025,McDonald,MCDO5,A,6 m,,Fine Woody Debris,8,,24d5be4b-504d-4775-a331-1d64a9b2ddb8,
7/29/2025,McDonald,MCDO5,A,6 m,,Petasites frigidus,2,,24d5be4b-504d-4775-a331-1d64a9b2ddb8,
7/29/2025,McDonald,MCDO5,A,6 m,,Salix spp,2,,24d5be4b-504d-4775-a331-1d64a9b2ddb8,
7/29/2025,McDonald,MCDO5,A,6 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],7,,24d5be4b-504d-4775-a331-1d64a9b2ddb8,
7/29/2025,McDonald,MCDO5,A,6 m,,Unknown grass 1,3,,24d5be4b-504d-4775-a331-1d64a9b2ddb8,
7/29/2025,McDonald,MCDO5,A,6 m,,Carex spp,2,,24d5be4b-504d-4775-a331-1d64a9b2ddb8,
7/29/2025,McDonald,MCDO5,A,6 m,,Vaccinium vitis-idaea,3,,24d5be4b-504d-4775-a331-1d64a9b2ddb8,
7/29/2025,McDonald,MCDO5,A,6 m,,Vaccinium uliginosum,4,,24d5be4b-504d-4775-a331-1d64a9b2ddb8,
7/29/2025,McDonald,MCDO5,A,6 m,,Galium boreale,1,,24d5be4b-504d-4775-a331-1d64a9b2ddb8,
7/29/2025,McDonald,MCDO5,A,6 m,,Betula nana,1,,24d5be4b-504d-4775-a331-1d64a9b2ddb8,
7/23/2025,Globe,GLOB6,C,9 m,This plot is like a mini meadow. A lot of vascular plant diversity was found when compared to the rest of the site,Delphinium,3,,5b5367fd-c959-41a0-a59e-ff36e5aec4e2,
7/23/2025,Globe,GLOB6,C,9 m,This plot is like a mini meadow. A lot of vascular plant diversity was found when compared to the rest of the site,Erigeron,5,,5b5367fd-c959-41a0-a59e-ff36e5aec4e2,
7/23/2025,Globe,GLOB6,C,9 m,This plot is like a mini meadow. A lot of vascular plant diversity was found when compared to the rest of the site,Mertensia paniculata,12,,5b5367fd-c959-41a0-a59e-ff36e5aec4e2,
7/23/2025,Globe,GLOB6,C,9 m,This plot is like a mini meadow. A lot of vascular plant diversity was found when compared to the rest of the site,Galium,8,,5b5367fd-c959-41a0-a59e-ff36e5aec4e2,
7/23/2025,Globe,GLOB6,C,9 m,This plot is like a mini meadow. A lot of vascular plant diversity was found when compared to the rest of the site,Unknown grass 1,5,"Maybe festuca
",5b5367fd-c959-41a0-a59e-ff36e5aec4e2,
7/23/2025,Globe,GLOB6,C,9 m,This plot is like a mini meadow. A lot of vascular plant diversity was found when compared to the rest of the site,Unknown grass,4,,5b5367fd-c959-41a0-a59e-ff36e5aec4e2,
7/23/2025,Globe,GLOB6,C,9 m,This plot is like a mini meadow. A lot of vascular plant diversity was found when compared to the rest of the site,Linnaea borealis,1,,5b5367fd-c959-41a0-a59e-ff36e5aec4e2,
7/23/2025,Globe,GLOB6,C,9 m,This plot is like a mini meadow. A lot of vascular plant diversity was found when compared to the rest of the site,Vaccinium uliginosum,0.1,,5b5367fd-c959-41a0-a59e-ff36e5aec4e2,
7/23/2025,Globe,GLOB6,C,9 m,This plot is like a mini meadow. A lot of vascular plant diversity was found when compared to the rest of the site,Epilobium angustifolium [Chamerion angustifolium],1,,5b5367fd-c959-41a0-a59e-ff36e5aec4e2,
7/23/2025,Globe,GLOB6,C,9 m,This plot is like a mini meadow. A lot of vascular plant diversity was found when compared to the rest of the site,Equisetum scirpoides,0.1,,5b5367fd-c959-41a0-a59e-ff36e5aec4e2,
7/23/2025,Globe,GLOB6,C,9 m,This plot is like a mini meadow. A lot of vascular plant diversity was found when compared to the rest of the site,Unknown ranunculus,2,,5b5367fd-c959-41a0-a59e-ff36e5aec4e2,
7/23/2025,Globe,GLOB6,C,9 m,This plot is like a mini meadow. A lot of vascular plant diversity was found when compared to the rest of the site,Rosa acicularis,1,,5b5367fd-c959-41a0-a59e-ff36e5aec4e2,
7/23/2025,Globe,GLOB6,C,9 m,This plot is like a mini meadow. A lot of vascular plant diversity was found when compared to the rest of the site,Arctostaphylos rubra [Arctous rubra],0.1,,5b5367fd-c959-41a0-a59e-ff36e5aec4e2,
7/23/2025,Globe,GLOB6,C,9 m,This plot is like a mini meadow. A lot of vascular plant diversity was found when compared to the rest of the site,Unknown aster,2,Senecio?,5b5367fd-c959-41a0-a59e-ff36e5aec4e2,
8/1/2025,Yukon Creek,YUCR2,B,3 m,,Equisetum scirpoides,30,,945dc8e2-33fc-47f1-9d83-01e994813688,
8/1/2025,Yukon Creek,YUCR2,B,3 m,,Epilobium angustifolium [Chamerion angustifolium],8,,945dc8e2-33fc-47f1-9d83-01e994813688,
8/1/2025,Yukon Creek,YUCR2,B,3 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],1,,945dc8e2-33fc-47f1-9d83-01e994813688,
8/1/2025,Yukon Creek,YUCR2,B,3 m,,Coarse woody debris,10,,945dc8e2-33fc-47f1-9d83-01e994813688,
8/1/2025,Yukon Creek,YUCR2,B,3 m,,Fine Woody Debris,1,,945dc8e2-33fc-47f1-9d83-01e994813688,
8/1/2025,Yukon Creek,YUCR2,B,3 m,,Picea mariana,0.1,,945dc8e2-33fc-47f1-9d83-01e994813688,
8/1/2025,Yukon Creek,YUCR2,B,3 m,,Betula neoalaskana,0.1,,945dc8e2-33fc-47f1-9d83-01e994813688,
7/31/2025,Globe,GLOB3,C,9 m,,Fine Woody Debris,12,,f49014f3-ab9d-406d-9540-298d0637f0a3,
7/31/2025,Globe,GLOB3,C,9 m,,Calamagrostis ,8,,f49014f3-ab9d-406d-9540-298d0637f0a3,
7/31/2025,Globe,GLOB3,C,9 m,,Rubus chamaemorus,3,,f49014f3-ab9d-406d-9540-298d0637f0a3,
7/31/2025,Globe,GLOB3,C,9 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],7,,f49014f3-ab9d-406d-9540-298d0637f0a3,
7/31/2025,Globe,GLOB3,C,9 m,,Vaccinium uliginosum,2,,f49014f3-ab9d-406d-9540-298d0637f0a3,
7/31/2025,Globe,GLOB3,C,9 m,,Spiraea beauverdiana (stevenii),1,,f49014f3-ab9d-406d-9540-298d0637f0a3,
7/31/2025,Globe,GLOB3,C,9 m,,Eriophorum vaginatum,1,,f49014f3-ab9d-406d-9540-298d0637f0a3,
7/31/2025,Globe,GLOB3,C,9 m,,Coarse woody debris,5,,f49014f3-ab9d-406d-9540-298d0637f0a3,
8/2/2025,Troublesome,TROU1,C,3 m,,Unknown forb 1,0.1,Really small. Lobbed leaves. No flower,5fa57ea5-b3aa-435c-a9c4-931cbd2c5455,
8/2/2025,Troublesome,TROU1,C,3 m,,Epilobium angustifolium [Chamerion angustifolium],30,,5fa57ea5-b3aa-435c-a9c4-931cbd2c5455,
8/2/2025,Troublesome,TROU1,C,3 m,, Calamagrostis spp.,4,,5fa57ea5-b3aa-435c-a9c4-931cbd2c5455,
8/2/2025,Troublesome,TROU1,C,3 m,,Equisetum arvense,3,,5fa57ea5-b3aa-435c-a9c4-931cbd2c5455,
8/2/2025,Troublesome,TROU1,C,3 m,,Equisetum scirpoides,1,,5fa57ea5-b3aa-435c-a9c4-931cbd2c5455,
8/2/2025,Troublesome,TROU1,C,3 m,,Fine Woody Debris,1,,5fa57ea5-b3aa-435c-a9c4-931cbd2c5455,
8/2/2025,Troublesome,TROU1,C,3 m,,Vaccinium uliginosum,2,,5fa57ea5-b3aa-435c-a9c4-931cbd2c5455,
7/29/2025,McDonald,MCDO6,A,6 m,,Eriophorum vaginatum,8,,0222110e-7b11-46b6-b49c-921f8e52da31,
7/29/2025,McDonald,MCDO6,A,6 m,,Carex spp,2,,0222110e-7b11-46b6-b49c-921f8e52da31,
7/29/2025,McDonald,MCDO6,A,6 m,,Salix spp,1,,0222110e-7b11-46b6-b49c-921f8e52da31,
7/29/2025,McDonald,MCDO6,A,6 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],3,,0222110e-7b11-46b6-b49c-921f8e52da31,
7/29/2025,McDonald,MCDO6,A,6 m,,Betula glandulosa,1,,0222110e-7b11-46b6-b49c-921f8e52da31,
7/29/2025,McDonald,MCDO6,A,6 m,,Petasites frigidus,1,,0222110e-7b11-46b6-b49c-921f8e52da31,
7/29/2025,McDonald,MCDO6,A,6 m,,Vaccinium uliginosum,2,,0222110e-7b11-46b6-b49c-921f8e52da31,
7/29/2025,McDonald,MCDO6,A,6 m,,Vaccinium vitis-idaea,1,,0222110e-7b11-46b6-b49c-921f8e52da31,
7/25/2025,McDonald,MCDO2,A,3 m,,Unknown grass 1,2,,10e872ce-f0cd-4703-a9b1-1ae57e953fa4,
7/25/2025,McDonald,MCDO2,A,3 m,,Unknown grass 2,6,,10e872ce-f0cd-4703-a9b1-1ae57e953fa4,
7/25/2025,McDonald,MCDO2,A,3 m,,Petasites frigidus,0.1,,10e872ce-f0cd-4703-a9b1-1ae57e953fa4,
7/25/2025,McDonald,MCDO2,A,3 m,,Vaccinium uliginosum,4,,10e872ce-f0cd-4703-a9b1-1ae57e953fa4,
7/25/2025,McDonald,MCDO2,A,3 m,,Vaccinium vitis-idaea,2,,10e872ce-f0cd-4703-a9b1-1ae57e953fa4,
7/25/2025,McDonald,MCDO2,A,3 m,,Equisetum scirpoides,1,,10e872ce-f0cd-4703-a9b1-1ae57e953fa4,
7/25/2025,McDonald,MCDO2,A,3 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],3,,10e872ce-f0cd-4703-a9b1-1ae57e953fa4,
7/25/2025,McDonald,MCDO2,A,3 m,,Fine Woody Debris,4,,10e872ce-f0cd-4703-a9b1-1ae57e953fa4,
7/25/2025,McDonald,MCDO2,A,3 m,,Coarse woody debris,1,,10e872ce-f0cd-4703-a9b1-1ae57e953fa4,
7/25/2025,McDonald,MCDO2,A,3 m,,Snag,1,,10e872ce-f0cd-4703-a9b1-1ae57e953fa4,
7/25/2025,McDonald,MCDO2,A,3 m,,Picea mariana,0.1,,10e872ce-f0cd-4703-a9b1-1ae57e953fa4,
8/4/2025,Yukon Creek,YUCR5,A,9 m,,Coarse woody debris,23,,b168ade9-bbcb-4b89-8ce4-8876cd039e7c,
8/4/2025,Yukon Creek,YUCR5,A,9 m,,Epilobium angustifolium [Chamerion angustifolium],2,,b168ade9-bbcb-4b89-8ce4-8876cd039e7c,
8/4/2025,Yukon Creek,YUCR5,A,9 m,,Equisetum sylvaticum,9,,b168ade9-bbcb-4b89-8ce4-8876cd039e7c,
8/4/2025,Yukon Creek,YUCR5,A,9 m,,Cornus canadensis,2,,b168ade9-bbcb-4b89-8ce4-8876cd039e7c,
8/4/2025,Yukon Creek,YUCR5,A,9 m,,Calamagrostis,62,,b168ade9-bbcb-4b89-8ce4-8876cd039e7c,
8/4/2025,Yukon Creek,YUCR5,A,9 m,,Betula neoalaskana,1,,b168ade9-bbcb-4b89-8ce4-8876cd039e7c,
8/3/2025,Chitanana,CHIT1,B,3 m,,Fine Woody Debris,15,,43570a51-59e8-4ed6-a2da-3f4fb91a6cc3,
8/3/2025,Chitanana,CHIT1,B,3 m,,Coarse woody debris,12,,43570a51-59e8-4ed6-a2da-3f4fb91a6cc3,
8/3/2025,Chitanana,CHIT1,B,3 m,,Betula glandulosa,5,,43570a51-59e8-4ed6-a2da-3f4fb91a6cc3,
8/3/2025,Chitanana,CHIT1,B,3 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],6,,43570a51-59e8-4ed6-a2da-3f4fb91a6cc3,
8/3/2025,Chitanana,CHIT1,B,3 m,,Ledum palustre subsp. decumbens [Rhododendron tomentosum],4,,43570a51-59e8-4ed6-a2da-3f4fb91a6cc3,
8/3/2025,Chitanana,CHIT1,B,3 m,,Vaccinium uliginosum,18,,43570a51-59e8-4ed6-a2da-3f4fb91a6cc3,
8/3/2025,Chitanana,CHIT1,B,3 m,,Rubus chamaemorus,5,,43570a51-59e8-4ed6-a2da-3f4fb91a6cc3,
8/3/2025,Chitanana,CHIT1,B,3 m,,Vaccinium vitis-idaea,3,,43570a51-59e8-4ed6-a2da-3f4fb91a6cc3,
8/3/2025,Chitanana,CHIT1,B,3 m,,Eriophorum vaginatum,8,,43570a51-59e8-4ed6-a2da-3f4fb91a6cc3,
8/3/2025,Chitanana,CHIT1,B,3 m,,Unknown grass 1,2,,43570a51-59e8-4ed6-a2da-3f4fb91a6cc3,
8/2/2025,Troublesome,TROU3,A,6 m,,Rosa acicularis,35,,c081bb00-bb1d-4623-9e95-70507f75a95a,
8/2/2025,Troublesome,TROU3,A,6 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],0.1,,c081bb00-bb1d-4623-9e95-70507f75a95a,
8/2/2025,Troublesome,TROU3,A,6 m,,Cornus spp,57,,c081bb00-bb1d-4623-9e95-70507f75a95a,
8/2/2025,Troublesome,TROU3,A,6 m,,Epilobium angustifolium [Chamerion angustifolium],5,,c081bb00-bb1d-4623-9e95-70507f75a95a,
8/2/2025,Troublesome,TROU3,A,6 m,,Vaccinium uliginosum,1,,c081bb00-bb1d-4623-9e95-70507f75a95a,
8/2/2025,Troublesome,TROU3,A,6 m,,Coarse woody debris,4,,c081bb00-bb1d-4623-9e95-70507f75a95a,
8/2/2025,Troublesome,TROU3,A,6 m,,Calamagrostis ,2,,c081bb00-bb1d-4623-9e95-70507f75a95a,
8/2/2025,Troublesome,TROU3,A,6 m,,Salix spp,39,,c081bb00-bb1d-4623-9e95-70507f75a95a,
8/3/2025,Chitanana,CHIT3,B,9 m,,Vaccinium uliginosum,1,,b394fc3b-6ece-4557-a3da-c29fcb2fb553,
8/3/2025,Chitanana,CHIT3,B,9 m,,Vaccinium vitis-idaea,2,,b394fc3b-6ece-4557-a3da-c29fcb2fb553,
8/3/2025,Chitanana,CHIT3,B,9 m,,Ledum palustre subsp. decumbens [Rhododendron tomentosum],5,,b394fc3b-6ece-4557-a3da-c29fcb2fb553,
8/3/2025,Chitanana,CHIT3,B,9 m,,Rubus chamaemorus,8,,b394fc3b-6ece-4557-a3da-c29fcb2fb553,
8/3/2025,Chitanana,CHIT3,B,9 m,,Larix laricina,2,,b394fc3b-6ece-4557-a3da-c29fcb2fb553,
8/3/2025,Chitanana,CHIT3,B,9 m,,Oxycoccus microcarpos [Vaccinium oxycoccos],3,,b394fc3b-6ece-4557-a3da-c29fcb2fb553,
8/3/2025,Chitanana,CHIT3,B,9 m,,Andromeda polifolia,3,,b394fc3b-6ece-4557-a3da-c29fcb2fb553,
8/4/2025,Yukon Creek,YUCR4,C,6 m,,Betula neoalaskana,4,,c5064094-3300-4beb-b808-4fe50ccecb7c,
8/4/2025,Yukon Creek,YUCR4,C,6 m,,Populus tremuloides,1,,c5064094-3300-4beb-b808-4fe50ccecb7c,
8/4/2025,Yukon Creek,YUCR4,C,6 m,,Epilobium angustifolium [Chamerion angustifolium],2,,c5064094-3300-4beb-b808-4fe50ccecb7c,
8/4/2025,Yukon Creek,YUCR4,C,6 m,,Equisetum sylvaticum,6,,c5064094-3300-4beb-b808-4fe50ccecb7c,
8/4/2025,Yukon Creek,YUCR4,C,6 m,,Coarse woody debris,2,,c5064094-3300-4beb-b808-4fe50ccecb7c,
7/25/2025,McDonald,MCDO1,B,9 m,,Rosa acicularis,10,,6d64c888-88af-4fb6-ad43-57e17defa681,
7/25/2025,McDonald,MCDO1,B,9 m,,Epilobium angustifolium [Chamerion angustifolium],2,,6d64c888-88af-4fb6-ad43-57e17defa681,
7/25/2025,McDonald,MCDO1,B,9 m,,Fine Woody Debris,4,,6d64c888-88af-4fb6-ad43-57e17defa681,
7/25/2025,McDonald,MCDO1,B,9 m,,Vaccinium uliginosum,0.1,,6d64c888-88af-4fb6-ad43-57e17defa681,
8/3/2025,Chitanana,CHIT4,C,3 m,,Eriophorum vaginatum,30,,c775b4b4-7d56-46ce-9a82-79bdeb3c4da4,
8/3/2025,Chitanana,CHIT4,C,3 m,,Betula nana,10,,c775b4b4-7d56-46ce-9a82-79bdeb3c4da4,
8/3/2025,Chitanana,CHIT4,C,3 m,,Vaccinium uliginosum,7,,c775b4b4-7d56-46ce-9a82-79bdeb3c4da4,
8/3/2025,Chitanana,CHIT4,C,3 m,,Vaccinium vitis-idaea,4,,c775b4b4-7d56-46ce-9a82-79bdeb3c4da4,
8/3/2025,Chitanana,CHIT4,C,3 m,,Ledum palustre subsp. decumbens [Rhododendron tomentosum],6,,c775b4b4-7d56-46ce-9a82-79bdeb3c4da4,
8/3/2025,Chitanana,CHIT4,C,3 m,,Rubus chamaemorus,4,,c775b4b4-7d56-46ce-9a82-79bdeb3c4da4,
8/3/2025,Chitanana,CHIT4,C,3 m,,Fine Woody Debris,2,,c775b4b4-7d56-46ce-9a82-79bdeb3c4da4,
8/2/2025,Troublesome,TROU3,B,6 m,,Vaccinium uliginosum,1,,e3d6b0d6-90c7-435f-aba1-64eb07273e6c,
8/2/2025,Troublesome,TROU3,B,6 m,,Betula glandulosa,3,,e3d6b0d6-90c7-435f-aba1-64eb07273e6c,
8/2/2025,Troublesome,TROU3,B,6 m,,Epilobium angustifolium [Chamerion angustifolium],7,,e3d6b0d6-90c7-435f-aba1-64eb07273e6c,
8/2/2025,Troublesome,TROU3,B,6 m,,Calamagrostis ,11,,e3d6b0d6-90c7-435f-aba1-64eb07273e6c,
8/2/2025,Troublesome,TROU3,B,6 m,,Ledum palustre subsp. decumbens [Rhododendron tomentosum],1,,e3d6b0d6-90c7-435f-aba1-64eb07273e6c,
8/2/2025,Troublesome,TROU3,B,6 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],1,,e3d6b0d6-90c7-435f-aba1-64eb07273e6c,
8/2/2025,Troublesome,TROU3,B,6 m,,Cornus spp,7,,e3d6b0d6-90c7-435f-aba1-64eb07273e6c,
8/2/2025,Troublesome,TROU3,B,6 m,,Equisetum scirpoides,3,,e3d6b0d6-90c7-435f-aba1-64eb07273e6c,
8/2/2025,Troublesome,TROU3,B,6 m,,Coarse woody debris,3,,e3d6b0d6-90c7-435f-aba1-64eb07273e6c,
8/5/2025,Troublesome,TROU4,B,9 m,,Snag,10,,392ebec1-28af-4d41-8a18-4e3fb4f9b3ba,
8/5/2025,Troublesome,TROU4,B,9 m,,Coarse woody debris,8,,392ebec1-28af-4d41-8a18-4e3fb4f9b3ba,
8/5/2025,Troublesome,TROU4,B,9 m,,Fine Woody Debris,6,,392ebec1-28af-4d41-8a18-4e3fb4f9b3ba,
8/5/2025,Troublesome,TROU4,B,9 m,,Vaccinium uliginosum,20,,392ebec1-28af-4d41-8a18-4e3fb4f9b3ba,
8/5/2025,Troublesome,TROU4,B,9 m,,Vaccinium vitis-idaea,5,,392ebec1-28af-4d41-8a18-4e3fb4f9b3ba,
8/5/2025,Troublesome,TROU4,B,9 m,,Equisetum sylvaticum,2,,392ebec1-28af-4d41-8a18-4e3fb4f9b3ba,
8/5/2025,Troublesome,TROU4,B,9 m,,Equisetum arvense,4,,392ebec1-28af-4d41-8a18-4e3fb4f9b3ba,
8/5/2025,Troublesome,TROU4,B,9 m,,Petasites frigidus,1,,392ebec1-28af-4d41-8a18-4e3fb4f9b3ba,
8/5/2025,Troublesome,TROU4,B,9 m,,Rubus chamaemorus,5,,392ebec1-28af-4d41-8a18-4e3fb4f9b3ba,
8/5/2025,Troublesome,TROU4,B,9 m,,Linnaea borealis,1,,392ebec1-28af-4d41-8a18-4e3fb4f9b3ba,
8/8/2025,Isom,ISOM1,C,6 m,,Salix spp,7,,a77c15d8-1daf-4a3a-b168-d82b7d3c45d5,
8/8/2025,Isom,ISOM1,C,6 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],12,,a77c15d8-1daf-4a3a-b168-d82b7d3c45d5,
8/8/2025,Isom,ISOM1,C,6 m,,Rosa acicularis,4,,a77c15d8-1daf-4a3a-b168-d82b7d3c45d5,
8/8/2025,Isom,ISOM1,C,6 m,,Vaccinium vitis-idaea,2,,a77c15d8-1daf-4a3a-b168-d82b7d3c45d5,
8/8/2025,Isom,ISOM1,C,6 m,,Calamagrostis spp,4,,a77c15d8-1daf-4a3a-b168-d82b7d3c45d5,
8/8/2025,Isom,ISOM1,C,6 m,,Fine Woody Debris,2,,a77c15d8-1daf-4a3a-b168-d82b7d3c45d5,
8/8/2025,Isom,ISOM1,C,6 m,,Coarse woody debris,8,,a77c15d8-1daf-4a3a-b168-d82b7d3c45d5,
8/8/2025,Isom,ISOM1,C,6 m,,Equisetum scirpoides,2,,a77c15d8-1daf-4a3a-b168-d82b7d3c45d5,
7/26/2025,Slate,SLAT3,A,6 m,,Eriophorum vaginatum,6,,a49e8499-c732-4d23-ad53-875ddd160460,
7/26/2025,Slate,SLAT3,A,6 m,,Rubus chamaemorus,20,,a49e8499-c732-4d23-ad53-875ddd160460,
