"","fulcrum_parent_id","date","fire_scar","site","plot","location","location_other","site_notes","plant_species","plant_species_other","plant_species_cover","veg_cover_notes","photos"
"1108","5b452307-c9fd-4dff-8dbc-0b7fd7c02100","2024-07-23","Hess Creek","HeCr5","A","3 m",NA,"","Burned Organic","",5,"","f83a44c3-1037-428f-b26c-ffae15ada967"
"1109","5b452307-c9fd-4dff-8dbc-0b7fd7c02100","2024-07-23","Hess Creek","HeCr5","A","3 m",NA,"","Coarse woody debris","",22,"","f83a44c3-1037-428f-b26c-ffae15ada967"
"1110","5b452307-c9fd-4dff-8dbc-0b7fd7c02100","2024-07-23","Hess Creek","HeCr5","A","3 m",NA,"","Calamagrostis canadensis","",4,"","f83a44c3-1037-428f-b26c-ffae15ada967"
"1111","5b452307-c9fd-4dff-8dbc-0b7fd7c02100","2024-07-23","Hess Creek","HeCr5","A","3 m",NA,"","","Grass litter",2,"","f83a44c3-1037-428f-b26c-ffae15ada967"
"1112","5b452307-c9fd-4dff-8dbc-0b7fd7c02100","2024-07-23","Hess Creek","HeCr5","A","3 m",NA,"","Rubus chamaemorus","",3,"","f83a44c3-1037-428f-b26c-ffae15ada967"
"1113","5b452307-c9fd-4dff-8dbc-0b7fd7c02100","2024-07-23","Hess Creek","HeCr5","A","3 m",NA,"","Betula neoalaskana","",0.1,"","f83a44c3-1037-428f-b26c-ffae15ada967"
"1114","5b452307-c9fd-4dff-8dbc-0b7fd7c02100","2024-07-23","Hess Creek","HeCr5","A","3 m",NA,"","Fine Woody Debris","",0.1,"","f83a44c3-1037-428f-b26c-ffae15ada967"
"1115","5b452307-c9fd-4dff-8dbc-0b7fd7c02100","2024-07-23","Hess Creek","HeCr5","A","3 m",NA,"","Equisetum scirpoides","",2,"","f83a44c3-1037-428f-b26c-ffae15ada967"
"1116","5b452307-c9fd-4dff-8dbc-0b7fd7c02100","2024-07-23","Hess Creek","HeCr5","A","3 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",2,"","f83a44c3-1037-428f-b26c-ffae15ada967"
"1117","5b452307-c9fd-4dff-8dbc-0b7fd7c02100","2024-07-23","Hess Creek","HeCr5","A","3 m",NA,"","Equisetum arvense","",0.1,"","f83a44c3-1037-428f-b26c-ffae15ada967"
"1118","5b452307-c9fd-4dff-8dbc-0b7fd7c02100","2024-07-23","Hess Creek","HeCr5","A","3 m",NA,"","Vaccinium vitis-idaea","",0.1,"","f83a44c3-1037-428f-b26c-ffae15ada967"
"1119","5b452307-c9fd-4dff-8dbc-0b7fd7c02100","2024-07-23","Hess Creek","HeCr5","A","3 m",NA,"","","Carex spp",1,"","f83a44c3-1037-428f-b26c-ffae15ada967"
"1120","5b452307-c9fd-4dff-8dbc-0b7fd7c02100","2024-07-23","Hess Creek","HeCr5","A","3 m",NA,"","Vaccinium uliginosum","",0.1,"","f83a44c3-1037-428f-b26c-ffae15ada967"
"1121","5b452307-c9fd-4dff-8dbc-0b7fd7c02100","2024-07-23","Hess Creek","HeCr5","A","3 m",NA,"","","Pyrola",0.1,"","f83a44c3-1037-428f-b26c-ffae15ada967"
"1122","5bd71c56-4cc2-4fbf-b833-b7be1d27c4e9","2024-07-31","Nugget Creek","NuCr5","B","6 m",NA,"","Equisetum sylvaticum","",5,"","e7011ab2-633c-45c0-b6fc-21d2c3d030c0"
"1123","5bd71c56-4cc2-4fbf-b833-b7be1d27c4e9","2024-07-31","Nugget Creek","NuCr5","B","6 m",NA,"","Epilobium angustifolium [Chamerion angustifolium]","",12,"","e7011ab2-633c-45c0-b6fc-21d2c3d030c0"
"1124","5bd71c56-4cc2-4fbf-b833-b7be1d27c4e9","2024-07-31","Nugget Creek","NuCr5","B","6 m",NA,"","Coarse woody debris","",14,"","e7011ab2-633c-45c0-b6fc-21d2c3d030c0"
"1125","5bd71c56-4cc2-4fbf-b833-b7be1d27c4e9","2024-07-31","Nugget Creek","NuCr5","B","6 m",NA,"","Fine Woody Debris","",8,"","e7011ab2-633c-45c0-b6fc-21d2c3d030c0"
"1126","5bd71c56-4cc2-4fbf-b833-b7be1d27c4e9","2024-07-31","Nugget Creek","NuCr5","B","6 m",NA,"","","Solidago spp",0.1,"","e7011ab2-633c-45c0-b6fc-21d2c3d030c0"
"1127","5c0c9b17-ea1c-4317-a190-63ac60c8fed6","2024-07-16","Shovel creek","ShCr4","A","9 m",NA,"","Populus tremuloides","",1,"","86e5f6e5-81cb-4225-b26d-733ce97a58d9"
"1128","5c0c9b17-ea1c-4317-a190-63ac60c8fed6","2024-07-16","Shovel creek","ShCr4","A","9 m",NA,"","Epilobium angustifolium [Chamerion angustifolium]","",17,"","86e5f6e5-81cb-4225-b26d-733ce97a58d9"
"1129","5c0c9b17-ea1c-4317-a190-63ac60c8fed6","2024-07-16","Shovel creek","ShCr4","A","9 m",NA,"","Coarse woody debris","",15,"","86e5f6e5-81cb-4225-b26d-733ce97a58d9"
"1130","5c0c9b17-ea1c-4317-a190-63ac60c8fed6","2024-07-16","Shovel creek","ShCr4","A","9 m",NA,"","Fine Woody Debris","",2,"","86e5f6e5-81cb-4225-b26d-733ce97a58d9"
"1131","5c0c9b17-ea1c-4317-a190-63ac60c8fed6","2024-07-16","Shovel creek","ShCr4","A","9 m",NA,"","Betula neoalaskana","",0.1,"","86e5f6e5-81cb-4225-b26d-733ce97a58d9"
"1132","5c0c9b17-ea1c-4317-a190-63ac60c8fed6","2024-07-16","Shovel creek","ShCr4","A","9 m",NA,"","Litter - herbaceous","",5,"","86e5f6e5-81cb-4225-b26d-733ce97a58d9"
"1133","5c0c9b17-ea1c-4317-a190-63ac60c8fed6","2024-07-16","Shovel creek","ShCr4","A","9 m",NA,"","Picea mariana","",0.1,"","86e5f6e5-81cb-4225-b26d-733ce97a58d9"
"1134","5cfd35a2-6b6a-4db0-8385-756c3e59608e","2024-07-16","Shovel creek","ShCr4","B","6 m",NA,"","Epilobium angustifolium [Chamerion angustifolium]","",4,"","d8a4abc0-6036-444f-a8ef-22ddd1d9adaa"
"1135","5cfd35a2-6b6a-4db0-8385-756c3e59608e","2024-07-16","Shovel creek","ShCr4","B","6 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",4,"","d8a4abc0-6036-444f-a8ef-22ddd1d9adaa"
"1136","5cfd35a2-6b6a-4db0-8385-756c3e59608e","2024-07-16","Shovel creek","ShCr4","B","6 m",NA,"","Coarse woody debris","",0.1,"","d8a4abc0-6036-444f-a8ef-22ddd1d9adaa"
"1137","5cfd35a2-6b6a-4db0-8385-756c3e59608e","2024-07-16","Shovel creek","ShCr4","B","6 m",NA,"","Fine Woody Debris","",0.1,"","d8a4abc0-6036-444f-a8ef-22ddd1d9adaa"
"1138","5cfd35a2-6b6a-4db0-8385-756c3e59608e","2024-07-16","Shovel creek","ShCr4","B","6 m",NA,"","Vaccinium vitis-idaea","",0.1,"","d8a4abc0-6036-444f-a8ef-22ddd1d9adaa"
"1139","5cfd35a2-6b6a-4db0-8385-756c3e59608e","2024-07-16","Shovel creek","ShCr4","B","6 m",NA,"","Polygonum alpinum","",0.1,"","d8a4abc0-6036-444f-a8ef-22ddd1d9adaa"
"1140","5cfd35a2-6b6a-4db0-8385-756c3e59608e","2024-07-16","Shovel creek","ShCr4","B","6 m",NA,"","Litter - herbaceous","",0.1,"","d8a4abc0-6036-444f-a8ef-22ddd1d9adaa"
"1141","5cfd35a2-6b6a-4db0-8385-756c3e59608e","2024-07-16","Shovel creek","ShCr4","B","6 m",NA,"","Vaccinium uliginosum","",0.1,"","d8a4abc0-6036-444f-a8ef-22ddd1d9adaa"
"1142","5de3e9c2-053d-4772-8ee8-b284c2060203","2024-07-18","Lost Horse","LoHo5","C","6 m",NA,"","Coarse woody debris","",8,"","015b2773-79bb-4573-a187-30923a38f007"
"1143","5de3e9c2-053d-4772-8ee8-b284c2060203","2024-07-18","Lost Horse","LoHo5","C","6 m",NA,"","Fine Woody Debris","",3,"","015b2773-79bb-4573-a187-30923a38f007"
"1144","5e0a52f7-692a-4c35-bf0b-2c8e36b3efaa","2024-08-04","Munson Creek","MuCr4","B","3 m",NA,"","Vaccinium uliginosum","",5,"","171daadb-20c1-40a3-9ff8-b100c9d16dd8"
"1145","5e0a52f7-692a-4c35-bf0b-2c8e36b3efaa","2024-08-04","Munson Creek","MuCr4","B","3 m",NA,"","Vaccinium vitis-idaea","",3,"","171daadb-20c1-40a3-9ff8-b100c9d16dd8"
"1146","5e0a52f7-692a-4c35-bf0b-2c8e36b3efaa","2024-08-04","Munson Creek","MuCr4","B","3 m",NA,"","Betula nana","",8,"","171daadb-20c1-40a3-9ff8-b100c9d16dd8"
"1147","5e0a52f7-692a-4c35-bf0b-2c8e36b3efaa","2024-08-04","Munson Creek","MuCr4","B","3 m",NA,"","Picea mariana","",0.1,"","171daadb-20c1-40a3-9ff8-b100c9d16dd8"
"1148","5e0a52f7-692a-4c35-bf0b-2c8e36b3efaa","2024-08-04","Munson Creek","MuCr4","B","3 m",NA,"","Coarse woody debris","",5,"","171daadb-20c1-40a3-9ff8-b100c9d16dd8"
"1149","5e0a52f7-692a-4c35-bf0b-2c8e36b3efaa","2024-08-04","Munson Creek","MuCr4","B","3 m",NA,"","Fine Woody Debris","",4,"","171daadb-20c1-40a3-9ff8-b100c9d16dd8"
"1150","5e0a52f7-692a-4c35-bf0b-2c8e36b3efaa","2024-08-04","Munson Creek","MuCr4","B","3 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",20,"","171daadb-20c1-40a3-9ff8-b100c9d16dd8"
"1151","5e964ea6-81aa-4e6e-8cef-d80a0905e09b","2024-07-28","McCoy Creek","MCCR4","C","6 m",NA,"","Betula neoalaskana","",0.1,"Not rooted in","4ec4ade4-1d2b-44f1-baf0-b520401a501d"
"1152","5e964ea6-81aa-4e6e-8cef-d80a0905e09b","2024-07-28","McCoy Creek","MCCR4","C","6 m",NA,"","Epilobium angustifolium [Chamerion angustifolium]","",2,"","4ec4ade4-1d2b-44f1-baf0-b520401a501d"
"1153","5e964ea6-81aa-4e6e-8cef-d80a0905e09b","2024-07-28","McCoy Creek","MCCR4","C","6 m",NA,"","Coarse woody debris","",20,"","4ec4ade4-1d2b-44f1-baf0-b520401a501d"
"1154","5e964ea6-81aa-4e6e-8cef-d80a0905e09b","2024-07-28","McCoy Creek","MCCR4","C","6 m",NA,"","Fine Woody Debris","",9,"","4ec4ade4-1d2b-44f1-baf0-b520401a501d"
"1155","618bc0b8-7d49-4353-9f51-a01d8aa9b9d4","2024-07-16","Shovel creek","ShCr3","A","9 m",NA,"","Epilobium angustifolium [Chamerion angustifolium]","",6,"","8c86602e-263e-4a86-b6b4-a4c7c134f34b"
"1156","618bc0b8-7d49-4353-9f51-a01d8aa9b9d4","2024-07-16","Shovel creek","ShCr3","A","9 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",10,"","8c86602e-263e-4a86-b6b4-a4c7c134f34b"
"1157","618bc0b8-7d49-4353-9f51-a01d8aa9b9d4","2024-07-16","Shovel creek","ShCr3","A","9 m",NA,"","Calamagrostis canadensis","",1,"","8c86602e-263e-4a86-b6b4-a4c7c134f34b"
"1158","618bc0b8-7d49-4353-9f51-a01d8aa9b9d4","2024-07-16","Shovel creek","ShCr3","A","9 m",NA,"","Vaccinium uliginosum","",35,"","8c86602e-263e-4a86-b6b4-a4c7c134f34b"
"1159","618bc0b8-7d49-4353-9f51-a01d8aa9b9d4","2024-07-16","Shovel creek","ShCr3","A","9 m",NA,"","Coarse woody debris","",10,"","8c86602e-263e-4a86-b6b4-a4c7c134f34b"
"1160","618bc0b8-7d49-4353-9f51-a01d8aa9b9d4","2024-07-16","Shovel creek","ShCr3","A","9 m",NA,"","Fine Woody Debris","",2,"","8c86602e-263e-4a86-b6b4-a4c7c134f34b"
"1161","618bc0b8-7d49-4353-9f51-a01d8aa9b9d4","2024-07-16","Shovel creek","ShCr3","A","9 m",NA,"","Litter - herbaceous","",2,"","8c86602e-263e-4a86-b6b4-a4c7c134f34b"
"1162","618bc0b8-7d49-4353-9f51-a01d8aa9b9d4","2024-07-16","Shovel creek","ShCr3","A","9 m",NA,"","Vaccinium vitis-idaea","",0.1,"","8c86602e-263e-4a86-b6b4-a4c7c134f34b"
"1163","61d0ae3d-f52b-4a21-b7e4-efb87a1873b0","2024-08-06","Dry Creek","DrCr5","B","3 m",NA,"","Vaccinium vitis-idaea","",4,"","5df129d1-61aa-44b8-bc14-b140dff113cc"
"1164","61d0ae3d-f52b-4a21-b7e4-efb87a1873b0","2024-08-06","Dry Creek","DrCr5","B","3 m",NA,"","Equisetum arvense","",2,"","5df129d1-61aa-44b8-bc14-b140dff113cc"
"1165","61d0ae3d-f52b-4a21-b7e4-efb87a1873b0","2024-08-06","Dry Creek","DrCr5","B","3 m",NA,"","Mertensia paniculata","",0.1,"","5df129d1-61aa-44b8-bc14-b140dff113cc"
"1166","61d0ae3d-f52b-4a21-b7e4-efb87a1873b0","2024-08-06","Dry Creek","DrCr5","B","3 m",NA,"","Arctostaphylos uva-ursi","",0.1,"","5df129d1-61aa-44b8-bc14-b140dff113cc"
"1167","61d0ae3d-f52b-4a21-b7e4-efb87a1873b0","2024-08-06","Dry Creek","DrCr5","B","3 m",NA,"","Equisetum scirpoides","",0.1,"","5df129d1-61aa-44b8-bc14-b140dff113cc"
"1168","61d0ae3d-f52b-4a21-b7e4-efb87a1873b0","2024-08-06","Dry Creek","DrCr5","B","3 m",NA,"","Calamagrostis canadensis","",22,"","5df129d1-61aa-44b8-bc14-b140dff113cc"
"1169","61d0ae3d-f52b-4a21-b7e4-efb87a1873b0","2024-08-06","Dry Creek","DrCr5","B","3 m",NA,"","","Calamagrostis stricta ",24,"","5df129d1-61aa-44b8-bc14-b140dff113cc"
"1170","61d0ae3d-f52b-4a21-b7e4-efb87a1873b0","2024-08-06","Dry Creek","DrCr5","B","3 m",NA,"","Linnaea borealis","",0.1,"","5df129d1-61aa-44b8-bc14-b140dff113cc"
"1171","6213b27e-0d6f-40ea-af1e-c40e04e5a405","2024-07-23","Hess Creek","HeCr5","A","6 m",NA,"LC soil sample at 7.3","Mertensia paniculata","",7,"","ed14ab08-3d9c-43bb-bd24-c704cd599b80"
"1172","6213b27e-0d6f-40ea-af1e-c40e04e5a405","2024-07-23","Hess Creek","HeCr5","A","6 m",NA,"LC soil sample at 7.3","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",2,"","ed14ab08-3d9c-43bb-bd24-c704cd599b80"
"1173","6213b27e-0d6f-40ea-af1e-c40e04e5a405","2024-07-23","Hess Creek","HeCr5","A","6 m",NA,"LC soil sample at 7.3","Vaccinium uliginosum","",6,"","ed14ab08-3d9c-43bb-bd24-c704cd599b80"
"1174","6213b27e-0d6f-40ea-af1e-c40e04e5a405","2024-07-23","Hess Creek","HeCr5","A","6 m",NA,"LC soil sample at 7.3","Rosa acicularis","",4,"","ed14ab08-3d9c-43bb-bd24-c704cd599b80"
"1175","6213b27e-0d6f-40ea-af1e-c40e04e5a405","2024-07-23","Hess Creek","HeCr5","A","6 m",NA,"LC soil sample at 7.3","Equisetum arvense","",3,"","ed14ab08-3d9c-43bb-bd24-c704cd599b80"
"1176","6213b27e-0d6f-40ea-af1e-c40e04e5a405","2024-07-23","Hess Creek","HeCr5","A","6 m",NA,"LC soil sample at 7.3","Coarse woody debris","",4,"","ed14ab08-3d9c-43bb-bd24-c704cd599b80"
"1177","6213b27e-0d6f-40ea-af1e-c40e04e5a405","2024-07-23","Hess Creek","HeCr5","A","6 m",NA,"LC soil sample at 7.3","Fine Woody Debris","",1,"","ed14ab08-3d9c-43bb-bd24-c704cd599b80"
"1178","6213b27e-0d6f-40ea-af1e-c40e04e5a405","2024-07-23","Hess Creek","HeCr5","A","6 m",NA,"LC soil sample at 7.3","Equisetum scirpoides","",4,"","ed14ab08-3d9c-43bb-bd24-c704cd599b80"
"1179","6213b27e-0d6f-40ea-af1e-c40e04e5a405","2024-07-23","Hess Creek","HeCr5","A","6 m",NA,"LC soil sample at 7.3","Calamagrostis canadensis","",40,"","ed14ab08-3d9c-43bb-bd24-c704cd599b80"
"1180","6213b27e-0d6f-40ea-af1e-c40e04e5a405","2024-07-23","Hess Creek","HeCr5","A","6 m",NA,"LC soil sample at 7.3","Petasites frigidus","",1,"","ed14ab08-3d9c-43bb-bd24-c704cd599b80"
"1181","6213b27e-0d6f-40ea-af1e-c40e04e5a405","2024-07-23","Hess Creek","HeCr5","A","6 m",NA,"LC soil sample at 7.3","","Grass litter",5,"","ed14ab08-3d9c-43bb-bd24-c704cd599b80"
"1182","6213b27e-0d6f-40ea-af1e-c40e04e5a405","2024-07-23","Hess Creek","HeCr5","A","6 m",NA,"LC soil sample at 7.3","Vaccinium vitis-idaea","",1,"","ed14ab08-3d9c-43bb-bd24-c704cd599b80"
"1183","6213b27e-0d6f-40ea-af1e-c40e04e5a405","2024-07-23","Hess Creek","HeCr5","A","6 m",NA,"LC soil sample at 7.3","Picea mariana","",0.1,"","ed14ab08-3d9c-43bb-bd24-c704cd599b80"
"1184","6213b27e-0d6f-40ea-af1e-c40e04e5a405","2024-07-23","Hess Creek","HeCr5","A","6 m",NA,"LC soil sample at 7.3","Betula neoalaskana","",0.1,"","ed14ab08-3d9c-43bb-bd24-c704cd599b80"
"1185","6213b27e-0d6f-40ea-af1e-c40e04e5a405","2024-07-23","Hess Creek","HeCr5","A","6 m",NA,"LC soil sample at 7.3","Rubus chamaemorus","",0.1,"","ed14ab08-3d9c-43bb-bd24-c704cd599b80"
"1186","6213b27e-0d6f-40ea-af1e-c40e04e5a405","2024-07-23","Hess Creek","HeCr5","A","6 m",NA,"LC soil sample at 7.3","Salix spp","",0.1,"","ed14ab08-3d9c-43bb-bd24-c704cd599b80"
"1187","6213b27e-0d6f-40ea-af1e-c40e04e5a405","2024-07-23","Hess Creek","HeCr5","A","6 m",NA,"LC soil sample at 7.3","","Carex spp",0.1,"","ed14ab08-3d9c-43bb-bd24-c704cd599b80"
"1188","6355273c-ae57-4994-a3d8-5e5ee4d6d66c","2024-07-18","Lost Horse","LoHo4 ","A","3 m",NA,"","Calamagrostis canadensis","",2,"","c87b0f87-0218-4782-a0d7-f5295b2e685a"
"1189","6355273c-ae57-4994-a3d8-5e5ee4d6d66c","2024-07-18","Lost Horse","LoHo4 ","A","3 m",NA,"","Coarse woody debris","",6,"","c87b0f87-0218-4782-a0d7-f5295b2e685a"
"1190","6355273c-ae57-4994-a3d8-5e5ee4d6d66c","2024-07-18","Lost Horse","LoHo4 ","A","3 m",NA,"","Fine Woody Debris","",5,"","c87b0f87-0218-4782-a0d7-f5295b2e685a"
"1191","6355273c-ae57-4994-a3d8-5e5ee4d6d66c","2024-07-18","Lost Horse","LoHo4 ","A","3 m",NA,"","","Grass litter",0.1,"","c87b0f87-0218-4782-a0d7-f5295b2e685a"
"1192","640ca0da-1ec8-43f5-ac00-14426fbd9f67","2024-07-25","Haystack","HAYS5","B","9 m",NA,"","Cornus canadensis","",1,"","c0af49c4-e39d-4e46-aeab-3b73dd51aa67"
"1193","640ca0da-1ec8-43f5-ac00-14426fbd9f67","2024-07-25","Haystack","HAYS5","B","9 m",NA,"","Vaccinium uliginosum","",2,"","c0af49c4-e39d-4e46-aeab-3b73dd51aa67"
"1194","640ca0da-1ec8-43f5-ac00-14426fbd9f67","2024-07-25","Haystack","HAYS5","B","9 m",NA,"","Vaccinium vitis-idaea","",1,"","c0af49c4-e39d-4e46-aeab-3b73dd51aa67"
"1195","640ca0da-1ec8-43f5-ac00-14426fbd9f67","2024-07-25","Haystack","HAYS5","B","9 m",NA,"","Calamagrostis canadensis","",1,"","c0af49c4-e39d-4e46-aeab-3b73dd51aa67"
"1196","640ca0da-1ec8-43f5-ac00-14426fbd9f67","2024-07-25","Haystack","HAYS5","B","9 m",NA,"","","Grass litter",1,"","c0af49c4-e39d-4e46-aeab-3b73dd51aa67"
"1197","640ca0da-1ec8-43f5-ac00-14426fbd9f67","2024-07-25","Haystack","HAYS5","B","9 m",NA,"","Coarse woody debris","",1,"","c0af49c4-e39d-4e46-aeab-3b73dd51aa67"
"1198","640ca0da-1ec8-43f5-ac00-14426fbd9f67","2024-07-25","Haystack","HAYS5","B","9 m",NA,"","Fine Woody Debris","",2,"","c0af49c4-e39d-4e46-aeab-3b73dd51aa67"
"1199","642e2cc4-a9ca-498a-bd57-00c376ef87b8","2024-07-18","Lost Horse","LoHo5","A","6 m",NA,"","Vaccinium vitis-idaea","",0.1,"","8e543272-ea4e-4a20-aebd-85e04e41bf88"
"1200","642e2cc4-a9ca-498a-bd57-00c376ef87b8","2024-07-18","Lost Horse","LoHo5","A","6 m",NA,"","Vaccinium uliginosum","",0.1,"","8e543272-ea4e-4a20-aebd-85e04e41bf88"
"1201","642e2cc4-a9ca-498a-bd57-00c376ef87b8","2024-07-18","Lost Horse","LoHo5","A","6 m",NA,"","Epilobium angustifolium [Chamerion angustifolium]","",2,"","8e543272-ea4e-4a20-aebd-85e04e41bf88"
"1202","642e2cc4-a9ca-498a-bd57-00c376ef87b8","2024-07-18","Lost Horse","LoHo5","A","6 m",NA,"","Coarse woody debris","",5,"","8e543272-ea4e-4a20-aebd-85e04e41bf88"
"1203","642e2cc4-a9ca-498a-bd57-00c376ef87b8","2024-07-18","Lost Horse","LoHo5","A","6 m",NA,"","Fine Woody Debris","",1,"","8e543272-ea4e-4a20-aebd-85e04e41bf88"
"1204","6625e856-9cc1-4b1f-9da6-7db24eff58b3","2024-08-02","Teklanika ","Tekl4","A","6 m",NA,"","Equisetum scirpoides","",0.1,"","c2a6bd11-716d-45d1-b319-a8de10d9f66f"
"1205","6625e856-9cc1-4b1f-9da6-7db24eff58b3","2024-08-02","Teklanika ","Tekl4","A","6 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",1,"","c2a6bd11-716d-45d1-b319-a8de10d9f66f"
"1206","6625e856-9cc1-4b1f-9da6-7db24eff58b3","2024-08-02","Teklanika ","Tekl4","A","6 m",NA,"","Vaccinium vitis-idaea","",0.1,"","c2a6bd11-716d-45d1-b319-a8de10d9f66f"
"1207","6625e856-9cc1-4b1f-9da6-7db24eff58b3","2024-08-02","Teklanika ","Tekl4","A","6 m",NA,"","Salix spp","",5,"","c2a6bd11-716d-45d1-b319-a8de10d9f66f"
"1208","6625e856-9cc1-4b1f-9da6-7db24eff58b3","2024-08-02","Teklanika ","Tekl4","A","6 m",NA,"","Coarse woody debris","",6,"","c2a6bd11-716d-45d1-b319-a8de10d9f66f"
"1209","6625e856-9cc1-4b1f-9da6-7db24eff58b3","2024-08-02","Teklanika ","Tekl4","A","6 m",NA,"","Fine Woody Debris","",8,"","c2a6bd11-716d-45d1-b319-a8de10d9f66f"
"1210","66d78f0a-11c4-4d0d-ad26-9e5dbe6ab2a7","2024-07-17","Shovel Creek","ShCr5","B","6 m",NA,"","Epilobium angustifolium [Chamerion angustifolium]","",5,"","d18222d1-ddbf-4b74-ae55-1bc84e4064a6"
"1211","66d78f0a-11c4-4d0d-ad26-9e5dbe6ab2a7","2024-07-17","Shovel Creek","ShCr5","B","6 m",NA,"","Betula nana","",4,"","d18222d1-ddbf-4b74-ae55-1bc84e4064a6"
"1212","66d78f0a-11c4-4d0d-ad26-9e5dbe6ab2a7","2024-07-17","Shovel Creek","ShCr5","B","6 m",NA,"","Calamagrostis canadensis","",20,"","d18222d1-ddbf-4b74-ae55-1bc84e4064a6"
"1213","66d78f0a-11c4-4d0d-ad26-9e5dbe6ab2a7","2024-07-17","Shovel Creek","ShCr5","B","6 m",NA,"","Vaccinium vitis-idaea","",0.1,"","d18222d1-ddbf-4b74-ae55-1bc84e4064a6"
"1214","66d78f0a-11c4-4d0d-ad26-9e5dbe6ab2a7","2024-07-17","Shovel Creek","ShCr5","B","6 m",NA,"","Litter - herbaceous","",3,"","d18222d1-ddbf-4b74-ae55-1bc84e4064a6"
"1215","66d78f0a-11c4-4d0d-ad26-9e5dbe6ab2a7","2024-07-17","Shovel Creek","ShCr5","B","6 m",NA,"","Fine Woody Debris","",1,"","d18222d1-ddbf-4b74-ae55-1bc84e4064a6"
"1216","6723e6c9-4d14-48e0-bdfb-382e38ead845","2024-08-05","Dry Creek","DrCr2","A","6 m",NA,"","Vaccinium uliginosum","",4,"","18ff7266-8e8c-4f91-9e74-51f9f8f9ffbf"
"1217","6723e6c9-4d14-48e0-bdfb-382e38ead845","2024-08-05","Dry Creek","DrCr2","A","6 m",NA,"","Salix spp","",4,"Not rooted in plot","18ff7266-8e8c-4f91-9e74-51f9f8f9ffbf"
"1218","6723e6c9-4d14-48e0-bdfb-382e38ead845","2024-08-05","Dry Creek","DrCr2","A","6 m",NA,"","Betula nana","",13,"","18ff7266-8e8c-4f91-9e74-51f9f8f9ffbf"
"1219","6723e6c9-4d14-48e0-bdfb-382e38ead845","2024-08-05","Dry Creek","DrCr2","A","6 m",NA,"","Calamagrostis canadensis","",15,"","18ff7266-8e8c-4f91-9e74-51f9f8f9ffbf"
"1220","6723e6c9-4d14-48e0-bdfb-382e38ead845","2024-08-05","Dry Creek","DrCr2","A","6 m",NA,"","","Grass litter",2,"","18ff7266-8e8c-4f91-9e74-51f9f8f9ffbf"
"1221","6723e6c9-4d14-48e0-bdfb-382e38ead845","2024-08-05","Dry Creek","DrCr2","A","6 m",NA,"","Eriophorum vaginatum","",5,"","18ff7266-8e8c-4f91-9e74-51f9f8f9ffbf"
"1222","6723e6c9-4d14-48e0-bdfb-382e38ead845","2024-08-05","Dry Creek","DrCr2","A","6 m",NA,"","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",5,"","18ff7266-8e8c-4f91-9e74-51f9f8f9ffbf"
"1223","6723e6c9-4d14-48e0-bdfb-382e38ead845","2024-08-05","Dry Creek","DrCr2","A","6 m",NA,"","Coarse woody debris","",1,"","18ff7266-8e8c-4f91-9e74-51f9f8f9ffbf"
"1224","6723e6c9-4d14-48e0-bdfb-382e38ead845","2024-08-05","Dry Creek","DrCr2","A","6 m",NA,"","Fine Woody Debris","",2,"","18ff7266-8e8c-4f91-9e74-51f9f8f9ffbf"
"1225","6723e6c9-4d14-48e0-bdfb-382e38ead845","2024-08-05","Dry Creek","DrCr2","A","6 m",NA,"","Vaccinium vitis-idaea","",0.1,"","18ff7266-8e8c-4f91-9e74-51f9f8f9ffbf"
"1226","67f7971d-5bf9-45b0-a97b-ecc3ec83984f","2024-07-15","Lost Horse","LoHo2","A","6 m",NA,"","Coarse woody debris","",3,"","23b83614-98b3-44a1-a05d-03acd039659d"
"1227","67f7971d-5bf9-45b0-a97b-ecc3ec83984f","2024-07-15","Lost Horse","LoHo2","A","6 m",NA,"","Fine Woody Debris","",0.1,"","23b83614-98b3-44a1-a05d-03acd039659d"
"1228","67f7971d-5bf9-45b0-a97b-ecc3ec83984f","2024-07-15","Lost Horse","LoHo2","A","6 m",NA,"","Vaccinium uliginosum","",0.1,"","23b83614-98b3-44a1-a05d-03acd039659d"
"1229","68c1dc3e-4a6f-4b76-a36d-eab35dab2820","2024-07-14","Haystack","Hays2","C","9 m",NA,"Photo taken from far side","Salix spp","",95,"","5d472355-76a4-40d6-826a-05d94b1da866"
"1230","68c1dc3e-4a6f-4b76-a36d-eab35dab2820","2024-07-14","Haystack","Hays2","C","9 m",NA,"Photo taken from far side","Vaccinium uliginosum","",0.1,"","5d472355-76a4-40d6-826a-05d94b1da866"
"1231","68c1dc3e-4a6f-4b76-a36d-eab35dab2820","2024-07-14","Haystack","Hays2","C","9 m",NA,"Photo taken from far side","Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum]","",1,"","5d472355-76a4-40d6-826a-05d94b1da866"
