fire,site,plot,unique_site_id,date,official_fire_scar,latitude,longitude,lat_NAD83,lon_NAD83,elevation,slope,aspect,moisture_class,moisture_numeric,recent_burn,second_burn,triple_burn,reburn_age_original_estimate,triple_age,std_age_max,std_age_min,std_age_avg,StdAge,reburn_class_original,Stdage_final,reburn_class_final,pre_fire_vegetation,site_notes,dens.trees,basal.area.trees,dens.shrubs,basal.area.shrubs,ForestType,prefire.trees.biomass,prefire.trees.carbon,combustion.trees.biomass,combustion.trees.carbon,postfire.trees.biomass,postfire.trees.carbon,prefire.shrubs.biomass,prefire.shrubs.carbon,combustion.shrubs.biomass,combustion.shrubs.carbon,postfire.shrubs.biomass,postfire.shrubs.carbon,prefire.snags.biomass,prefire.snags.carbon,combustion.snags.biomass,combustion.snags.carbon,postfire.snags.biomass,postfire.snags.carbon,post.cwd.carbon,pre.cwd.carbon,combustion.cwd.carbon,prefire.above,postfire.above,combustion.above,thaw_d,residualSOL_depth,burn_depth,prefireSOL_depth,residualSOL.C,SOL.C.Combusted,prefireSOL.C,totalC.combusted,prefire.carbon.total,postfire.carbon.total
Douglas,18,C,131,6/27/2023,Douglas,66.898437,-150.519309,1886326.862,153060.918,374,0,0,mesic,4,2022,NA,NA,100,NA,120,89,106,106,LONG,106,LONG,Black spruce. ,Transect bearing 0. Large sphagnum bogs with surface water present around the site ~1m below transect elevation. Uniform burn severity at site level. Ericaceous shrub layer was dominant pre fire. Could be mesic subhydric because of bogs near site,1.25,3.713362517,0.2,0.014137167,PIMA,1060.2889,530.14445,219.3974338,109.6987169,840.8914662,420.4457331,0.260345547,0.130172773,0.260345547,0.130172773,0,0,0,0,0,0,0,0,0,0,0,530.2746228,420.4457331,109.8288897,37,36.5,4.575,41.075,9300.688585,703.3231943,10004.01178,813.1520839,10534.2864,9721.134318
Douglas,16,A,129,6/27/2023,Douglas,66.893834,-150.515784,1885824.61,153242.586,356,2,330,mesic-subhygric,5,2022,NA,NA,100,NA,157,125,142,142,LONG,142,LONG,Black spruce. ,Transect bearing 73. Patchy surface burn with <50% ground surface burned. Hardpan frozen ground found throughout. Small 1.5m mounds outside the site burned with higher severity. Water began to fill in holes we dug. ,6.35,2.772455517,NA,NA,PIMA,1204.2826,602.1413,279.233018,139.616509,925.049582,462.524791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602.1413,462.524791,139.616509,51,53.25,5.95,59.2,22822.09533,980.1243516,23802.21969,1119.740861,24404.36099,23284.62013
Douglas,15,A,128,6/26/2023,Douglas,66.91704,-150.434094,1888588.162,156693.777,387,15,330,mesic-subhygric,5,2022,NA,NA,100,NA,107,88,96,96,LONG,96,LONG,Black spruce,"Site upslope from small creek that did not burn. Frozen ground found throughout, no mineral soil found. Transect bearing 245. End of a long 4-plot day",0.7,6.546686391,0.3,0.02120575,PIMA,1759.9105,879.95525,431.8309684,215.9154842,1328.079532,664.0397658,0.39051832,0.19525916,0.39051832,0.19525916,0,0,0,0,0,0,0,0,0,0,0,880.1505092,664.0397658,216.1107434,25.5,26,10.075,36.075,8010.680498,1814.533389,9825.213888,2030.644133,10705.3644,8674.720264
Douglas,15,B,128,6/26/2023,Douglas,66.91704,-150.434094,1888588.162,156693.777,387,15,330,mesic-subhygric,5,2022,NA,NA,100,NA,107,88,96,96,LONG,96,LONG,Black spruce,"Site upslope from small creek that did not burn. Frozen ground found throughout, no mineral soil found. Transect bearing 245. End of a long 4-plot day",0.5,3.721609197,1,0.082466807,PIMA,951.9972238,475.9986119,403.840513,201.9202565,548.1567108,274.0783554,1.641930016,0.820965008,1.100328843,0.550164422,0.541601173,0.270800586,0,0,0,0,0,0,0,0,0,476.8195769,274.349156,202.4704209,28,26.75,9.2,35.95,8280.328876,1622.36159,9902.690467,1824.832011,10379.51004,8554.678032
Douglas,15,C,128,6/26/2023,Douglas,66.91704,-150.434094,1888588.162,156693.777,387,15,330,mesic-subhygric,5,2022,NA,NA,100,NA,107,88,96,96,LONG,96,LONG,Black spruce,"Site upslope from small creek that did not burn. Frozen ground found throughout, no mineral soil found. Transect bearing 245. End of a long 4-plot day",0.95,4.475198735,0.4,0.012566371,PIMA,1193.3091,596.65455,455.3558077,227.6779039,737.9532923,368.9766461,0.19536721,0.097683605,0.136643301,0.068321651,0.058723909,0.029361954,0,0,0,0,0,0,0,0,0,596.7522336,369.0060081,227.7462256,27,29.5,14.45,43.95,9279.473195,2795.244245,12074.71744,3022.99047,12671.46967,9648.479203
Douglas,17,B,130,6/27/2023,Douglas,66.83831,-150.519716,1886311.842,153043.775,354,1,171,subhygric,6,2022,NA,NA,100,NA,209,125,161.7,161.7,LONG,161.7,LONG,Black spruce. ,"Transect bearing 89. Very patchy burn, trees torched but very little combustion outside of branch radius. Standing water and deep sphagnum present. Frozen ground foud throughout. Large unburned patch directly N of transect. ",4.4,32.15105922,1.4,0.190066356,PIMA,8443.9572,4221.9786,2214.177281,1107.088641,6229.779919,3114.889959,4.40211527,2.201057635,3.296714991,1.648357495,1.105400279,0.552700139,0,0,0,0,0,0,0,0,0,4224.179658,3115.442659,1108.736998,28.5,27.25,6.075,33.325,9537.417058,979.8536202,10517.27068,2088.590619,14741.45034,12652.85972
Douglas,16,B,129,6/27/2023,Douglas,66.893834,-150.515784,1885824.61,153242.586,356,2,330,mesic-subhygric,5,2022,NA,NA,100,NA,157,125,142,142,LONG,142,LONG,Black spruce. ,Transect bearing 73. Patchy surface burn with <50% ground surface burned. Hardpan frozen ground found throughout. Small 1.5m mounds outside the site burned with higher severity. Water began to fill in holes we dug. ,2.6,0.644811892,0.3,0.009424778,PIMA,311.7127,155.85635,70.5083481,35.25417405,241.2043519,120.602176,0.146525407,0.073262704,0.087801499,0.043900749,0.058723909,0.029361954,21.54044977,10.77022488,0,0,21.54044977,10.77022488,0,0,0,166.6998376,131.4017628,35.2980748,34.5,31.25,7.575,38.825,12271.07049,1276.792488,13547.86297,1312.090563,13714.56281,12402.47225
Douglas,16,C,129,6/27/2023,Douglas,66.893834,-150.515784,1885824.61,153242.586,356,2,330,mesic-subhygric,5,2022,NA,NA,100,NA,157,125,142,142,LONG,142,LONG,Black spruce. ,Transect bearing 73. Patchy surface burn with <50% ground surface burned. Hardpan frozen ground found throughout. Small 1.5m mounds outside the site burned with higher severity. Water began to fill in holes we dug. ,2.25,3.478135767,2,0.05576327,PIMA,1041.13555,520.567775,238.3898907,119.1949454,802.7456593,401.3728296,0.904473222,0.452236611,0.079001978,0.039500989,0.825471244,0.412735622,0,0,0,0,0,0,0,0,0,521.0200116,401.7855652,119.2344464,32,31.5,5.45,36.95,12385.43159,877.0358554,13262.46745,996.2703017,13783.48746,12787.21716
Douglas,17,A,130,6/27/2023,Douglas,66.83831,-150.519716,1886311.842,153043.775,354,1,171,subhygric,6,2022,NA,NA,100,NA,209,125,161.7,161.7,LONG,161.7,LONG,Black spruce. ,"Transect bearing 89. Very patchy burn, trees torched but very little combustion outside of branch radius. Standing water and deep sphagnum present. Frozen ground foud throughout. Large unburned patch directly N of transect. ",1.45,12.85461174,1.1,0.137444679,PIMA,3321.6073,1660.80365,589.4685278,294.7342639,2732.138772,1366.069386,3.228935657,1.614467828,0.955733005,0.477866503,2.273202652,1.136601326,42.55342632,21.27671316,0,0,42.55342632,21.27671316,0,0,0,1683.694831,1388.4827,295.2121304,28,29.25,8.7,37.95,10357.1512,1571.927049,11929.07824,1867.139179,13612.77308,11745.6339
Douglas,17,C,130,6/27/2023,Douglas,66.83831,-150.519716,1886311.842,153043.775,354,1,171,subhygric,6,2022,NA,NA,100,NA,209,125,161.7,161.7,LONG,161.7,LONG,Black spruce. ,"Transect bearing 89. Very patchy burn, trees torched but very little combustion outside of branch radius. Standing water and deep sphagnum present. Frozen ground foud throughout. Large unburned patch directly N of transect. ",1.4,1.92854519,1,0.133517688,PIMA,688.3295,344.16475,106.4995666,53.24978328,581.8299334,290.9149667,3.197914692,1.598957346,0.781036641,0.39051832,2.416878051,1.208439026,67.32303537,33.66151768,0,0,67.32303537,33.66151768,0,0,0,379.425225,325.7849234,53.6403016,34.5,39.75,3.2,42.95,14802.07711,452.2600522,15254.33716,505.9003538,15633.76239,15127.86203
DouglasBonanza,10,A,123,6/25/2023,Douglas,66.856464,-150.54414,1881615.53,152212.398,326,2,239,mesic-subxeric,3,2022,2005,NA,17,NA,16,16,16,16,SHORT,16,SHORT,Young birch ,Transect bearing 154. Possible B neoalaskana x B glandulosa hybrids at this site. Rocky soils. In river drainage with small depressions at site. ARs werenâ€™t found in sufficient number to finish all data. ,9.8,0.07696902,NA,NA,BENE,1235.599216,617.7996081,69.26153669,34.63076834,1166.337679,583.1688397,0,0,0,0,0,0,0,0,0,0,0,0,191.4002788,390.5497988,199.14952,1008.349407,774.5691185,233.7802883,NA,1,19.45,20.45,777.307875,7665.060209,8442.368084,7898.840497,9450.717491,1551.876994
DouglasBonanza,13,B,126,6/26/2023,Douglas,66.85002079,-150.5668378,1880849.143,151250.545,319,1,255,subhygric,6,2022,2005,NA,17,NA,119,78,96.7,96.7,SHORT,96.7,LONG,Black spruce with dominant Eriophorum understory,"Very similar to dobon12, standing dead black spruce and high tussocks. Standing water found in deep natural holes. Homogenous permafrost hardpan throughout site. Transect bearing 5 deg. Very deep sol samples. ",0.85,0.9837112,0.7,0.087964594,PIMA,497.87595,248.937975,210.7811773,105.3905886,287.0947727,143.5473864,1.842946046,0.921473023,0.654479674,0.327239837,1.188466373,0.594233186,0,0,0,0,0,0,0,0,0,249.859448,144.1416196,105.7178284,32,32.5,6.825,39.325,13076.29369,1131.462555,14207.75624,1237.180384,14457.61569,13220.43531
DouglasBonanza,13,C,126,6/26/2023,Douglas,66.85002079,-150.5668378,1880849.143,151250.545,319,1,255,subhygric,6,2022,2005,NA,17,NA,119,78,96.7,96.7,SHORT,96.7,LONG,Black spruce with dominant Eriophorum understory,"Very similar to dobon12, standing dead black spruce and high tussocks. Standing water found in deep natural holes. Homogenous permafrost hardpan throughout site. Transect bearing 5 deg. Very deep sol samples. ",1.2,3.414518515,0.7,0.197920337,PIMA,1243.1395,621.56975,384.958199,192.4790995,858.181301,429.0906505,5.082193007,2.541096504,1.142714816,0.571357408,3.939478191,1.969739096,0,0,0,0,0,0,0,0,0,624.1108465,431.0603896,193.0504569,28,27.5,3.875,31.375,10765.20689,571.602675,11336.80957,764.6531319,11960.92041,11196.26728
DouglasBonanza,9,A,122,6/25/2023,Douglas,66.856074,-150.547601,1881564.353,152062.347,323,0,0,mesic-subhygric,5,2022,2005,NA,17,NA,122,86,104.7,104.7,SHORT,104.7,LONG,Mixed white black spruce with aspen and birch.," Site in large drainage with small ridges and holes <2m high. Standing water visible outside transect. River rock present. Very little organic layer remaining overall, some trees fall post fire. Transect bearing 154deg",0.75,60.87346275,NA,NA,MIXED,19465.63766,9732.818828,2033.541398,1016.770699,17432.09626,8716.048128,0,0,0,0,0,0,2079.018715,1039.509358,1559.264036,779.6320182,519.7546788,259.8773394,0,0,0,10772.32819,8975.925467,1796.402717,NA,0,18.125,18.125,0,7209.525924,7209.525924,9005.928641,17981.85411,8975.925467
DouglasBonanza,9,B,122,6/25/2023,Douglas,66.856074,-150.547601,1881564.353,152062.347,323,0,0,mesic-subhygric,5,2022,2005,NA,17,NA,122,86,104.7,104.7,SHORT,104.7,LONG,Mixed white black spruce with aspen and birch.," Site in large drainage with small ridges and holes <2m high. Standing water visible outside transect. River rock present. Very little organic layer remaining overall, some trees fall post fire. Transect bearing 154deg",0.35,30.85161796,8.3,19.42289658,PIGL,11161.14065,5580.570327,2253.151181,1126.57559,8907.989474,4453.994737,1007.512369,503.7561843,477.7909748,238.8954874,529.7213937,264.8606969,0,0,0,0,0,0,130.5023555,261.004711,130.5023555,6345.331222,4849.357789,1495.973433,NA,1,15.7,16.7,305.4056051,4517.471905,4822.877511,6013.445338,11168.20873,5154.763395
DouglasBonanza,10,B,123,6/25/2023,Douglas,66.856464,-150.54414,1881615.53,152212.398,326,2,239,mesic-subxeric,3,2022,2005,NA,17,NA,16,16,16,16,SHORT,16,SHORT,Young birch ,Transect bearing 154. Possible B neoalaskana x B glandulosa hybrids at this site. Rocky soils. In river drainage with small depressions at site. ARs werenâ€™t found in sufficient number to finish all data. ,4,0.903207888,NA,NA,BENE,557.7689883,278.8844941,23.51869897,11.75934948,534.2502893,267.1251446,0,0,0,0,0,0,0,0,0,0,0,0,111.8280533,243.339073,131.5110197,522.2235671,378.9531979,143.2703692,NA,0.375,34.2,34.575,1474.053738,13477.89507,14951.94881,13621.16544,15474.17238,1853.006936
DouglasBonanza,10,C,123,6/25/2023,Douglas,66.856464,-150.54414,1881615.53,152212.398,326,2,239,mesic-subxeric,3,2022,2005,NA,17,NA,16,16,16,16,SHORT,16,SHORT,Young birch ,Transect bearing 154. Possible B neoalaskana x B glandulosa hybrids at this site. Rocky soils. In river drainage with small depressions at site. ARs werenâ€™t found in sufficient number to finish all data. ,4.65,0.036521015,0.6,0.351072979,BENE,523.5394335,261.7697167,31.19332901,15.5966645,492.3461044,246.1730522,14.13979876,7.069899378,4.025298757,2.012649378,10.1145,5.05725,0,0,0,0,0,0,364.2411452,830.9178349,466.6766898,1099.757451,615.4714474,484.2860036,NA,0.25,25.54139739,25.79139739,1457.941336,10065.62205,11523.56338,10549.90805,12623.32083,2073.412783
DouglasBonanza,11,A,124,6/25/2023,Douglas,66.85634886,-150.5438831,1881603.351,152224.368,324,0,0,mesic-subxeric,3,2022,2005,NA,17,NA,16,14,14.7,14.7,SHORT,14.7,SHORT,Young birch with young black spruce ,"Forgot gps at lunch spot- this plot 40m north of 10. Used small Pima for ARs. Betula hybrids possible at this site as well. In drainage, no discernible topography at site. 10m away from unburned betula patch. ",4.25,0.033379422,NA,NA,BENE,755.6915351,377.8457675,31.54809258,15.77404629,724.1434425,362.0717212,0,0,0,0,0,0,0,0,0,0,0,0,28,112,84,489.8457675,390.0717212,99.77404629,NA,0.5,5.4,5.9,293.2771938,2128.088696,2421.365889,2227.862742,2911.211657,683.348915
DouglasBonanza,11,B,124,6/25/2023,Douglas,66.85634886,-150.5438831,1881603.351,152224.368,324,0,0,mesic-subxeric,3,2022,2005,NA,17,NA,16,14,14.7,14.7,SHORT,14.7,SHORT,Young birch with young black spruce ,"Forgot gps at lunch spot- this plot 40m north of 10. Used small Pima for ARs. Betula hybrids possible at this site as well. In drainage, no discernible topography at site. 10m away from unburned betula patch. ",0.5,0.135873882,1.4,1.143539726,BENE,77.06185137,38.53092568,2.682366837,1.341183419,74.37948453,37.18974227,42.90874543,21.45437272,42.90874543,21.45437272,0,0,0,0,0,0,0,0,10.05,13.4,3.35,73.3852984,47.23974227,26.14555614,NA,2,5.675,7.675,1106.520665,2236.463583,3342.984248,2262.609139,3416.369546,1153.760407
DouglasBonanza,11,C,124,6/25/2023,Douglas,66.85634886,-150.5438831,1881603.351,152224.368,324,0,0,mesic-subxeric,3,2022,2005,NA,17,NA,16,14,14.7,14.7,SHORT,14.7,SHORT,Young birch with young black spruce ,"Forgot gps at lunch spot- this plot 40m north of 10. Used small Pima for ARs. Betula hybrids possible at this site as well. In drainage, no discernible topography at site. 10m away from unburned betula patch. ",2.4,2.058921285,NA,NA,MIXED,1149.250372,574.6251862,208.9613471,104.4806736,940.2890253,470.1445127,0,0,0,0,0,0,436.6806584,218.3403292,0,0,436.6806584,218.3403292,267.5946501,447.9392979,180.3446478,1240.904813,956.079492,284.8253214,NA,3.5,9.175,12.675,1739.477802,3649.511743,5388.989545,3934.337065,6629.894359,2695.557294
DouglasBonanza,12,A,125,6/26/2023,Douglas,66.850796,-150.56532,1880938.57,151312.903,319,1,265,subhygric,6,2022,2005,NA,17,NA,89,80,86,86,SHORT,86,LONG,"Black spruce, Eriophorum dominant",Gently sloping plane without substantial features. Large Eriophorum tussocks dominant. Uniform permafrost found throughout the site. Small unburned patch 5 m from end of transect. Transect bearing 5 deg,1.3,1.085420262,1.3,0.317300858,PIMA,1042.6174,521.3087,500.5923644,250.2961822,542.0250356,271.0125178,9.898938201,4.9494691,2.550981517,1.275490759,7.347956684,3.673978342,0,0,0,0,0,0,0,0,0,526.2581691,274.6864961,251.571673,30.5,31.5,5.2,36.7,10220.49945,826.487181,11046.98663,1078.058854,11573.2448,10495.18595
DouglasBonanza,12,B,125,6/26/2023,Douglas,66.850796,-150.56532,1880938.57,151312.903,319,1,265,subhygric,6,2022,2005,NA,17,NA,89,80,86,86,SHORT,86,LONG,"Black spruce, Eriophorum dominant",Gently sloping plane without substantial features. Large Eriophorum tussocks dominant. Uniform permafrost found throughout the site. Small unburned patch 5 m from end of transect. Transect bearing 5 deg,0.8,0.313766566,1.5,0.200276532,PIMA,319.1811,159.59055,131.2559037,65.62795187,187.9251963,93.96259813,4.796872038,2.398436019,0.792431824,0.396215912,4.004440214,2.002220107,0,0,0,0,0,0,0,0,0,161.988986,95.96481824,66.02416778,35.5,30,3.95,33.95,9656.147436,585.3617791,10241.50922,651.3859468,10403.4982,9752.112254
DouglasBonanza,12,C,125,6/26/2023,Douglas,66.850796,-150.56532,1880938.57,151312.903,319,1,265,subhygric,6,2022,2005,NA,17,NA,89,80,86,86,SHORT,86,LONG,"Black spruce, Eriophorum dominant",Gently sloping plane without substantial features. Large Eriophorum tussocks dominant. Uniform permafrost found throughout the site. Small unburned patch 5 m from end of transect. Transect bearing 5 deg,0.65,0.005105088,1.2,0.343218997,PIMA,431.1846,215.5923,228.5906224,114.2953112,202.5939776,101.2969888,10.56739683,5.283698413,3.5182488,1.7591244,7.049148027,3.524574013,0,0,0,0,0,0,0,0,0,220.8759984,104.8215628,116.0544356,30,32.25,5.575,37.825,10504.34803,902.5653595,11406.91339,1018.619795,11627.78938,10609.16959
DouglasBonanza,13,A,126,6/26/2023,Douglas,66.85002079,-150.5668378,1880849.143,151250.545,319,1,255,subhygric,6,2022,2005,NA,17,NA,119,78,96.7,96.7,SHORT,96.7,LONG,Black spruce with dominant Eriophorum understory,"Very similar to dobon12, standing dead black spruce and high tussocks. Standing water found in deep natural holes. Homogenous permafrost hardpan throughout site. Transect bearing 5 deg. Very deep sol samples. ",1.3,1.516996553,0.3,0.058904862,PIMA,786.313,393.1565,245.3023057,122.6511529,541.0106943,270.5053471,1.374869015,0.687434508,0.265476469,0.132738234,1.109392547,0.554696273,0,0,0,0,0,0,0,0,0,393.8439345,271.0600434,122.7838911,33,31.75,8.45,40.2,12725.65881,1457.377423,14183.03624,1580.161314,14576.88017,12996.71886
DouglasBonanza,9,C,122,6/25/2023,Douglas,66.856074,-150.547601,1881564.353,152062.347,323,0,0,mesic-subhygric,5,2022,2005,NA,17,NA,122,86,104.7,104.7,SHORT,104.7,LONG,Mixed white black spruce with aspen and birch.," Site in large drainage with small ridges and holes <2m high. Standing water visible outside transect. River rock present. Very little organic layer remaining overall, some trees fall post fire. Transect bearing 154deg",0.35,7.63760444,7.9,10.00989959,PIGL,2680.836676,1340.418338,307.2270587,153.6135294,2373.609617,1186.804809,505.8408269,252.9204135,253.6422612,126.8211306,252.1985657,126.0992828,0,0,0,0,0,0,0,0,0,1593.338752,1312.904092,280.43466,NA,5.5,15.075,20.575,2033.476618,3515.419224,5548.895842,3795.853884,7142.234594,3346.38071
DragonMooseheart,27,B,140,7/8/2023,Dragon,64.828649,-151.181782,1654785.264,133721.614,224,7,202,subxeric,2,2022,2007,NA,15,NA,16,15,15.3,15.3,SHORT,15,SHORT,Birch ,Transect bearing 133. Located on a gently rolling slope down towards Lake 100 m from site. Sandy soils.,1.35,2.817223212,1.2,0.857654794,BENE,943.3849398,471.6924699,48.87027112,24.43513556,894.5146686,447.2573343,39.50243552,19.75121776,39.50243552,19.75121776,1.07E-15,5.33E-16,0,0,0,0,0,0,140.3884452,561.5537807,421.1653355,1052.997468,587.6457795,465.3516889,NA,0.25,4.34706187,4.59706187,157.7366153,1713.135782,1870.872398,2178.487471,2923.869866,745.3823947
DragonMooseheart,27,C,140,7/8/2023,Dragon,64.828649,-151.181782,1654785.264,133721.614,224,7,202,subxeric,2,2022,2007,NA,15,NA,16,15,15.3,15.3,SHORT,15,SHORT,Birch ,Transect bearing 133. Located on a gently rolling slope down towards Lake 100 m from site. Sandy soils.,2.1,6.369579105,1.8,0.691150384,BENE,1943.349655,971.6748277,90.56694883,45.28347441,1852.782707,926.3913533,30.77277517,15.38638758,30.77277517,15.38638758,3.20E-15,1.60E-15,0,0,0,0,0,0,218.1299843,603.2136433,385.0836591,1590.274859,1144.521338,445.7535211,NA,0,4.457974556,4.457974556,0,1756.845418,1756.845418,2202.598939,3347.120277,1144.521338
DragonMooseheart,28,A,141,7/8/2023,Dragon,64.82934,-151.179094,1654867.672,133845.808,225,10,330,subxeric,2,2022,2007,NA,15,NA,12,11,11.7,11.7,SHORT,15,SHORT,Birch and spruce. ,"Transect bearing 52. Site on a gentle and even slope with significant drainage downslope. Very few trees standing at the site. Fine sandy soils. Stumps are likely live trees from first fire ~20 yrs ago, killed and burned as cwd in fire 2 and 3. Different drainage from sites 26 and 27. ",0.05,0.000392699,9.1,5.741260574,PIGL,42.9639118,21.4819559,7.316200371,3.658100186,35.64771143,17.82385571,239.3084796,119.6542398,198.3327776,99.16638881,40.97570194,20.48785097,0,0,0,0,0,0,274.2110949,1070.044379,795.8332846,1211.180575,312.5228016,898.6577736,NA,3,7.069867993,10.06986799,1022.140486,1609.608915,2631.749401,2508.266689,3842.929976,1334.663287
